,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
30809,USHL,77033/marco-trevino,D,2003,19.538889,28,1,7,8,0.28571399999999997,2,2,81,0,0,DY+1,-,No,0.0,0,0
30812,USHL,77034/jake-schwan,F,2004,21.441667000000002,58,11,9,20,0.344828,3,3,171,0,1,DY+3,R,No,0.0,0,0
30813,USHL,77035/mike-franks,F,2003,18.833333,41,4,3,7,0.170732,1,1,41,1,0,DY,-,No,0.0,0,0
30814,USHL,77036/adam-fincik,F,2003,19.686111,41,3,4,7,0.170732,1,1,41,1,0,DY+1,-,No,0.0,0,0
30816,USHL,77037/tom-kolar,F,2003,20.147222,35,3,4,7,0.2,2,1,47,0,0,DY+2,-,No,0.0,0,0
30818,USHL,77042/bryan-baron,F,2003,19.747222,27,2,5,7,0.259259,2,2,87,0,0,DY+1,-,No,0.0,0,0
30820,USHL,77043/scott-ransom,F,2003,21.516667,24,0,7,7,0.291667,2,1,25,0,0,DY+3,L,No,0.0,0,0
30821,USHL,77044/jeff-balvin,F,2003,19.469444,23,3,4,7,0.304348,1,1,23,1,0,DY+1,-,No,0.0,0,0
30822,USHL,77046/tony-gliniany,D,2003,20.075,59,2,4,6,0.10169500000000001,1,1,59,1,0,DY+2,-,No,0.0,0,0
30824,USHL,77048/alex-spezia,D,2004,19.480556,68,6,18,24,0.352941,2,2,123,0,0,DY+1,R,No,0.0,0,0
30825,USHL,77049/john-loquai,F,2003,20.366667,29,2,4,6,0.20689699999999997,1,1,29,1,0,DY+2,-,No,0.0,0,0
30827,USHL,77050/brett-coburn,F,2003,20.861110999999998,25,3,3,6,0.24,2,2,82,0,0,DY+2,-,No,0.0,0,0
30828,USHL,77051/josh-leddy,F,2003,19.538889,17,2,4,6,0.352941,1,0,17,1,0,DY+1,-,No,0.0,0,0
30830,USHL,77052/brad-peterson,F,2004,19.669444,46,9,17,26,0.565217,2,1,59,0,0,DY+1,-,No,0.0,0,0
30832,USHL,77056/mike-dagel,D,2003,20.458333,12,2,4,6,0.5,2,0,46,0,0,DY+2,-,No,0.0,0,0
30834,USHL,77057/jon-saunders,D,2003,20.525,52,1,4,5,0.09615399999999999,2,2,87,0,0,DY+2,L,No,0.0,0,0
30841,USHL,77238/mikhail-plotnikov,F,2013,21.125,61,20,23,43,0.704918,1,1,61,1,0,DY+3,L,No,0.0,0,0
30844,USHL,77267/anthony-canzoneri,F,2003,18.444444,51,0,5,5,0.098039,3,2,115,0,0,DY,R,No,0.0,0,0
30846,USHL,77269/ryan-peterson,D,2003,21.530556,48,1,4,5,0.10416700000000001,2,2,105,0,0,DY+3,-,No,0.0,0,0
30847,USHL,77270/jordan-friedman,F,2003,19.133333,44,1,4,5,0.11363599999999999,1,1,44,1,0,DY+1,-,No,0.0,0,0
30848,USHL,77271/bob-kenworthy,D,2003,19.447222,38,3,2,5,0.131579,1,1,38,1,0,DY+1,-,No,0.0,0,0
30850,USHL,77272/josh-williams,D,2004,20.561111,50,6,6,12,0.24,2,2,82,0,0,DY+2,-,No,0.0,0,0
30852,USHL,77273/derek-anderson,F,2003,21.063889,23,3,2,5,0.21739099999999997,2,2,83,0,0,DY+3,-,No,0.0,0,0
30854,USHL,77274/critter-nagurski,F,2003,20.363889,19,1,4,5,0.263158,2,0,73,0,0,DY+2,-,No,0.0,0,0
30855,USHL,77275/denny-reagan,F,2003,20.127778,16,2,2,4,0.25,1,0,16,1,0,DY+2,L,No,0.0,0,0
30867,USHL,77326/jerrid-reinholz,F,2000,21.166667,57,21,32,53,0.929825,2,2,113,0,0,DY+3,R,No,0.0,0,0
30871,USHL,77354/eric-nelson,D,2000,21.261111,55,3,13,16,0.29090900000000003,3,3,157,0,1,DY+3,L,No,0.0,0,0
30873,USHL,77417/jon-erickson,F,2004,21.061111,55,7,17,24,0.43636400000000003,2,1,69,0,0,DY+3,L,No,0.0,0,0
30876,USHL,77418/david-deterding,D,2004,20.797222,59,1,7,8,0.13559300000000002,3,3,148,0,1,DY+2,R,No,0.0,0,0
30877,USHL,77419/chris-wey,D,2003,19.741667,53,2,1,3,0.056603999999999995,1,1,53,1,0,DY+1,L,No,0.0,0,0
30880,USHL,77420/cole-baron,F,2003,21.019444,13,2,1,3,0.230769,3,0,61,0,0,DY+3,-,No,0.0,0,0
30883,USHL,77421/joe-schuman,D,2003,21.305556,11,1,2,3,0.272727,3,0,50,0,0,DY+3,L,No,0.0,0,0
30884,USHL,77422/charlie-fetzer,D,2003,18.405556,39,0,2,2,0.05128200000000001,1,1,39,1,0,DY,L,No,0.0,0,0
30885,USHL,77423/mike-kennedy,D,2003,17.433332999999998,37,0,2,2,0.054054,1,1,37,1,0,DY-1,-,No,0.0,0,0
30886,USHL,77424/colin-kingston,F,2003,19.041667,27,0,2,2,0.074074,1,1,27,1,0,DY+1,R,No,0.0,0,0
30888,USHL,77425/rob-dubel,D,2004,21.111110999999998,55,0,11,11,0.2,2,2,79,0,0,DY+3,-,No,0.0,0,0
30889,USHL,77426/nicholas-rodriguez,F,2003,18.555556,24,0,2,2,0.083333,1,1,24,1,0,DY,-,No,0.0,0,0
30891,USHL,77427/mark-schwamberger,F,2003,19.461111,19,0,2,2,0.10526300000000001,2,0,27,0,0,DY+1,L,No,0.0,0,0
30894,USHL,77428/dan-venard,D,2004,18.944444,22,2,2,4,0.181818,3,2,90,0,0,DY,R,No,0.0,0,0
30895,USHL,77433/david-graden,D,2003,18.533333,25,0,1,1,0.04,1,1,25,1,0,DY,-,No,0.0,0,0
30898,USHL,77435/james-martin,D,2003,20.511111,24,0,1,1,0.041667,3,3,107,0,1,DY+2,-,No,0.0,0,0
30900,USHL,77436/andrew-guyer,D,2004,19.658333,58,4,3,7,0.12069,2,1,69,0,0,DY+1,-,No,0.0,0,0
30902,USHL,77437/nathan-fornataro,D,2003,20.669444,11,0,1,1,0.090909,2,0,70,0,0,DY+2,R,No,0.0,0,0
30903,USHL,77440/tony-parrish,D,2003,18.355556,10,0,1,1,0.1,1,0,10,1,0,DY,-,No,0.0,0,0
30905,USHL,77442/adam-olsen,F,2003,20.630556,9,1,0,1,0.11111099999999999,2,0,57,0,0,DY+2,-,No,0.0,0,0
30907,USHL,77443/ryan-hawkins,F,2004,19.977778,43,5,11,16,0.372093,2,1,51,0,0,DY+1,-,No,0.0,0,0
30908,USHL,77444/kevin-huck,F,2003,19.088889,7,0,1,1,0.14285699999999998,1,0,7,1,0,DY+1,L,No,0.0,0,0
30911,USHL,77447/will-parr,D,2002,20.016667,40,2,6,8,0.2,1,1,40,1,0,DY+2,-,No,0.0,0,0
30913,USHL,77459/mike-fournier,F,2002,19.305556,55,5,15,20,0.363636,2,2,110,0,0,DY+1,R,No,0.0,0,0
30919,USHL,77484/dave-iannazzo,F,2001,20.433332999999998,54,24,38,62,1.148148,2,2,112,0,0,DY+2,R,No,0.0,0,0
30933,USHL,77797/doug-conley,F,2004,21.194444,58,16,23,39,0.6724140000000001,1,1,58,1,0,DY+3,L,No,0.0,0,0
30934,USHL,77803/nate-dey,F,2004,19.586111,60,20,16,36,0.6,1,1,60,1,0,DY+1,R,No,0.0,0,0
30938,USHL,77865/bryan-horan,F,2004,20.591667,52,14,19,33,0.6346149999999999,1,1,52,1,0,DY+2,-,No,0.0,0,0
30939,USHL,77866/sebastien-gingras,D,2011,20.508333,14,0,2,2,0.14285699999999998,1,0,14,1,0,DY+2,R,No,0.0,0,0
30942,USHL,77867/matt-weir,F,2004,21.316667000000002,41,15,16,31,0.7560979999999999,3,3,146,0,1,DY+3,-,No,0.0,0,0
30945,USHL,77892/donovan-gardiner,D,2014,21.308332999999998,20,0,1,1,0.05,1,1,20,1,0,DY+3,R,No,0.0,0,0
30960,USHL,78010/drew-sando,F,2004,21.111110999999998,55,12,14,26,0.47272700000000006,1,1,55,1,0,DY+3,-,No,0.0,0,0
30961,USHL,78012/dave-watters,F,2004,20.091667,55,9,15,24,0.43636400000000003,1,1,55,1,0,DY+2,L,No,0.0,0,0
30966,USHL,78069/jace-buzek,F,2004,19.377778,49,7,10,17,0.346939,1,1,49,1,0,DY+1,R,No,0.0,0,0
30972,USHL,78078/braden-robbins,D,2004,20.225,59,4,11,15,0.254237,1,1,59,1,0,DY+2,R,No,0.0,0,0
30973,USHL,78082/ryan-hoehn,F,2004,19.652778,57,9,6,15,0.263158,1,1,57,1,0,DY+1,-,No,0.0,0,0
30974,USHL,78085/andrew-panchenko,F,2004,20.802778,51,7,6,13,0.254902,1,1,51,1,0,DY+2,-,No,0.0,0,0
30976,USHL,78086/ryan-petersen,F,2005,21.027778,60,6,10,16,0.266667,2,2,85,0,0,DY+3,-,No,0.0,0,0
30978,USHL,78087/chris-walsh,F,2005,20.6,60,10,18,28,0.466667,2,2,102,0,0,DY+2,R,No,0.0,0,0
30982,USHL,78123/dylan-gareau,F,2014,20.822222,19,2,3,5,0.263158,3,0,97,0,0,DY+2,R,No,0.0,0,0
30983,USHL,78130/kyle-rankin,F,2012,19.533333,58,16,18,34,0.5862069999999999,1,1,58,1,0,DY+1,L,No,0.0,0,0
30984,USHL,78134/aaron-mccloy,F,2004,20.094444,57,6,6,12,0.21052600000000002,1,1,57,1,0,DY+2,-,No,0.0,0,0
30989,USHL,78197/brent-norris,F,2012,19.241667,15,2,1,3,0.2,1,0,15,1,0,DY+1,R,No,0.0,0,0
30999,USHL,78246/joe-milo,F,2004,18.641667,52,6,6,12,0.230769,1,1,52,1,0,DY,R,No,0.0,0,0
31004,USHL,78261/chris-anderson,D,2004,20.113889,58,3,8,11,0.189655,1,1,58,1,0,DY+2,R,No,0.0,0,0
31007,USHL,78263/stewart-carlin,D,2006,21.175,56,7,17,24,0.428571,3,3,165,0,1,DY+3,R,No,0.0,0,0
31009,USHL,78267/nik-sellers,F,2006,20.372222,59,15,26,41,0.694915,2,2,113,0,0,DY+2,R,No,0.0,0,0
31024,USHL,78347/a.j.-panchenko,D,2005,20.35,59,3,10,13,0.22033899999999998,2,2,111,0,0,DY+2,-,No,0.0,0,0
31027,USHL,78363/thomas-gerken,D,2006,20.522222,26,2,4,6,0.230769,3,3,135,0,1,DY+2,-,No,0.0,0,0
31029,USHL,78364/josh-duncan,D,2005,19.530556,59,5,18,23,0.389831,2,2,105,0,0,DY+1,R,No,0.0,0,0
31030,USHL,78365/bill-menozzi,D,2004,21.111110999999998,45,2,7,9,0.2,1,1,45,1,0,DY+3,-,No,0.0,0,0
31031,USHL,78366/colin-trulock,D,2004,21.441667000000002,46,3,5,8,0.173913,1,1,46,1,0,DY+3,L,No,0.0,0,0
31033,USHL,78368/jesse-vesel,F,2005,21.05,52,11,10,21,0.403846,2,2,94,0,0,DY+3,-,No,0.0,0,0
31037,USHL,78370/chris-kane,D,2005,19.863889,38,1,4,5,0.131579,2,2,95,0,0,DY+1,L,No,0.0,0,0
31038,USHL,78373/jared-bye,F,2004,20.530556,31,3,3,6,0.193548,1,1,31,1,0,DY+2,-,No,0.0,0,0
31039,USHL,78396/trevor-morrison,F,2004,19.644444,45,1,4,5,0.11111099999999999,1,1,45,1,0,DY+1,-,No,0.0,0,0
31042,USHL,78398/john-vadnais,D,2006,20.438889,27,7,16,23,0.851852,3,3,119,0,1,DY+2,-,No,0.0,0,0
31043,USHL,78399/landon-dingle,F,2004,21.511111,24,1,4,5,0.208333,1,1,24,1,0,DY+3,-,No,0.0,0,0
31044,USHL,78400/adam-dunlap,D,2004,20.852778,24,0,4,4,0.166667,1,1,24,1,0,DY+2,L,No,0.0,0,0
31048,USHL,78407/chris-kelley,D,2004,20.447222,53,1,2,3,0.056603999999999995,1,1,53,1,0,DY+2,L,No,0.0,0,0
31051,USHL,78409/rory-farrell,D,2006,20.275,36,0,6,6,0.166667,3,3,140,0,1,DY+2,-,No,0.0,0,0
31053,USHL,78410/michael-annett,D,2005,19.227778,59,0,5,5,0.084746,2,2,100,0,0,DY+1,-,No,0.0,0,0
31054,USHL,78411/ryan-kim,F,2004,18.138889000000002,36,0,2,2,0.055555999999999994,1,1,36,1,0,DY,-,No,0.0,0,0
31055,USHL,78412/billy-brennan,D,2004,19.472222,33,0,2,2,0.06060599999999999,1,1,33,1,0,DY+1,-,No,0.0,0,0
31060,USHL,78417/brian-d-arcy,D,2004,20.211111,32,0,2,2,0.0625,1,1,32,1,0,DY+2,R,No,0.0,0,0
31061,USHL,78419/chris-smith,D,2004,19.422222,29,1,1,2,0.068966,1,1,29,1,0,DY+1,L,No,0.0,0,0
31062,USHL,78420/brad-o-shell,F,2004,17.430556,25,0,2,2,0.08,1,1,25,1,0,DY-1,R,No,0.0,0,0
31064,USHL,78421/morgan-simonson,D,2005,19.480556,10,0,2,2,0.2,2,0,34,0,0,DY+1,-,No,0.0,0,0
31065,USHL,78425/dan-marziani,D,2004,18.622222,16,1,1,2,0.125,1,0,16,1,0,DY,R,No,0.0,0,0
31078,USHL,78451/ryan-papa,F,2013,19.663889,57,21,20,41,0.719298,3,2,112,0,0,DY+1,L,No,0.0,0,0
31079,USHL,78490/andrew-eggert,D,2004,19.686111,11,0,2,2,0.181818,1,0,11,1,0,DY+1,-,No,0.0,0,0
31080,USHL,78496/remy-pettygrove,F,2004,19.036111,25,1,0,1,0.04,1,1,25,1,0,DY+1,-,No,0.0,0,0
31081,USHL,78497/steve-bandurski,F,2004,18.491667,25,0,1,1,0.04,1,1,25,1,0,DY,R,No,0.0,0,0
31082,USHL,78498/kyle-rickermann,D,2004,19.525,21,0,1,1,0.047619,1,1,21,1,0,DY+1,-,No,0.0,0,0
31087,USHL,78500/josh-pauer,F,2004,19.188889,7,0,1,1,0.14285699999999998,1,0,7,1,0,DY+1,-,No,0.0,0,0
31089,USHL,78501/brett-gorman,F,2006,20.65,39,3,6,9,0.230769,2,1,44,0,0,DY+2,L,No,0.0,0,0
31091,USHL,78503/dan-comrie,F,2007,21.083333,20,8,9,17,0.85,2,1,23,0,0,DY+3,-,No,0.0,0,0
31092,USHL,78504/kevin-hecht,F,2004,17.813889,2,1,0,1,0.5,1,0,2,1,0,DY-1,L,No,0.0,0,0
31093,USHL,78505/pascal-appel,F,2000,19.875,51,11,6,17,0.333333,1,1,51,1,0,DY+1,R,No,0.0,0,0
31094,USHL,78508/john-lombardi,F,2005,20.238889,46,1,4,5,0.108696,1,1,46,1,0,DY+2,-,No,0.0,0,0
31097,USHL,78528/brad-krueger,F,2005,19.830556,31,0,1,1,0.032257999999999995,1,1,31,1,0,DY+1,-,No,0.0,0,0
31098,USHL,78785/kent-bostrom,F,2005,21.052778,59,9,18,27,0.45762700000000006,1,1,59,1,0,DY+3,-,No,0.0,0,0
31101,USHL,78787/blake-martin,F,2007,20.847222,51,23,28,51,1.0,3,3,137,0,1,DY+2,L,No,0.0,0,0
31102,USHL,78789/jacob-hipp,F,2005,20.65,56,7,12,19,0.33928600000000003,1,1,56,1,0,DY+2,L,No,0.0,0,0
31104,USHL,78792/jim-erickson,F,2006,20.477778,6,0,1,1,0.166667,2,0,61,0,0,DY+2,-,No,0.0,0,0
31105,USHL,78799/kyle-acre,F,2005,20.055556,57,7,9,16,0.280702,1,1,57,1,0,DY+2,-,No,0.0,0,0
31107,USHL,78808/ryan-gunderson,F,2006,20.594444,58,10,9,19,0.327586,2,2,115,0,0,DY+2,R,No,0.0,0,0
31108,USHL,78811/dustin-fulton,F,2005,19.569444,22,3,8,11,0.5,1,1,22,1,0,DY+1,-,No,0.0,0,0
31110,USHL,78816/neil-sauter,D,2006,20.605556,32,1,2,3,0.09375,2,2,74,0,0,DY+2,R,No,0.0,0,0
31112,USHL,78817/nick-deutz,F,2006,21.255556,36,4,9,13,0.361111,2,2,69,0,0,DY+3,-,No,0.0,0,0
31114,USHL,78829/chris-nugent,F,2006,19.988889,23,3,5,8,0.347826,2,2,69,0,0,DY+1,-,No,0.0,0,0
31116,USHL,78831/brent-cornelius,D,2006,19.569444,30,2,1,3,0.1,2,2,87,0,0,DY+1,-,No,0.0,0,0
31117,USHL,78832/adam-davis,D,2005,19.802778,24,3,6,9,0.375,1,1,24,1,0,DY+1,R,No,0.0,0,0
31118,USHL,78839/chris-murphy,F,2005,21.088889,31,3,1,4,0.12903199999999998,1,1,31,1,0,DY+3,-,No,0.0,0,0
31119,USHL,78840/warren-byrne,F,2005,19.175,23,2,2,4,0.173913,1,1,23,1,0,DY+1,R,No,0.0,0,0
31121,USHL,78841/brad-hoelzer,D,2006,19.572222,24,0,1,1,0.041667,2,2,46,0,0,DY+1,L,No,0.0,0,0
31123,USHL,78842/greg-battani,D,2006,20.622222,60,5,11,16,0.266667,2,2,109,0,0,DY+2,-,No,0.0,0,0
31124,USHL,78843/shawn-gawrys,F,2005,18.580556,21,2,1,3,0.14285699999999998,1,1,21,1,0,DY,-,No,0.0,0,0
31125,USHL,78844/sam-kelly,F,2005,20.502778,29,3,0,3,0.103448,1,1,29,1,0,DY+2,R,No,0.0,0,0
31127,USHL,78846/jaymie-harrington,F,2002,21.419444,57,10,16,26,0.45614,2,2,107,0,0,DY+3,R,No,0.0,0,0
31128,USHL,78872/justin-flaishans,F,2000,19.594444,15,0,3,3,0.2,1,0,15,1,0,DY+1,R,No,0.0,0,0
31129,USHL,78890/peter-shelzi,F,2005,20.616667,15,0,3,3,0.2,1,0,15,1,0,DY+2,-,No,0.0,0,0
31132,USHL,78891/michael-pilot,F,2007,20.513889000000002,38,6,5,11,0.28947399999999995,3,2,91,0,0,DY+2,L,No,0.0,0,0
31134,USHL,78892/taylor-sutherlin,D,2005,19.463889,26,2,0,2,0.076923,2,2,75,0,0,DY+1,-,No,0.0,0,0
31135,USHL,78894/andrew-roberts,F,2005,18.705556,12,0,2,2,0.166667,1,0,12,1,0,DY,-,No,0.0,0,0
31136,USHL,78897/garren-reisweber,F,2005,19.408333,10,1,1,2,0.2,1,0,10,1,0,DY+1,L,No,0.0,0,0
31137,USHL,78900/ben-osborne,F,2005,20.458333,26,1,0,1,0.038462,1,1,26,1,0,DY+2,-,No,0.0,0,0
31138,USHL,78901/ryan-kelly,F,2005,19.958333,23,0,1,1,0.043477999999999996,1,1,23,1,0,DY+1,-,No,0.0,0,0
31139,USHL,78906/ryan-devito,F,2005,18.6,9,0,1,1,0.11111099999999999,1,0,9,1,0,DY,-,No,0.0,0,0
31144,USHL,78934/doug-meyer,F,2001,21.566667000000002,50,29,27,56,1.12,2,2,71,0,0,DY+3,L,Yes,0.0,0,0
31146,USHL,78935/jay-dardis,F,2001,21.197222,49,11,10,21,0.428571,2,2,88,0,0,DY+3,R,Yes,0.0,0,0
31165,USHL,79110/joey-gasparini,F,2002,21.130556,46,14,17,31,0.673913,2,2,78,0,0,DY+3,L,No,0.0,0,0
31171,USHL,79185/tanner-lane,F,2012,20.088889,60,13,28,41,0.683333,2,2,117,0,0,DY+2,L,Yes,0.0,0,0
31175,USHL,79188/ken-rowe,F,2006,21.35,60,18,19,37,0.616667,1,1,60,1,0,DY+3,L,No,0.0,0,0
31176,USHL,79225/josh-brodeen,F,2006,19.869444,47,14,14,28,0.595745,1,1,47,1,0,DY+1,-,No,0.0,0,0
31177,USHL,79279/andrew-johnson,F,2006,21.147222,28,1,4,5,0.178571,1,1,28,1,0,DY+3,-,No,0.0,0,0
31179,USHL,79280/tim-gilbert,F,2007,20.022222,56,10,14,24,0.428571,2,2,105,0,0,DY+2,R,No,0.0,0,0
31180,USHL,79281/kyle-lundey,F,2006,18.180556,26,2,2,4,0.153846,1,1,26,1,0,DY,-,No,0.0,0,0
31181,USHL,79282/robby-spalding,D,2006,19.269444,22,0,3,3,0.136364,1,1,22,1,0,DY+1,-,No,0.0,0,0
31182,USHL,79283/filipp-ogleznev,F,2006,19.672222,53,3,1,4,0.075472,1,1,53,1,0,DY+1,L,No,0.0,0,0
31183,USHL,79284/dan-malloy,D,2006,21.575,8,1,1,2,0.25,1,0,8,1,0,DY+3,-,No,0.0,0,0
31184,USHL,79286/chris-brennan,F,2006,20.411111,6,0,2,2,0.333333,1,0,6,1,0,DY+2,-,No,0.0,0,0
31185,USHL,79287/eric-bennett,F,2006,18.519444,6,1,0,1,0.166667,1,0,6,1,0,DY,-,No,0.0,0,0
31190,USHL,79289/mickey-mccrimmon,D,2006,20.275,3,0,1,1,0.333333,1,0,3,1,0,DY+2,L,No,0.0,0,0
31191,USHL,79292/matt-jennings,F,2006,18.669444,3,0,1,1,0.333333,1,0,3,1,0,DY,L,No,0.0,0,0
31204,USHL,79306/kyle-osterberg,F,2013,19.027778,46,9,15,24,0.5217390000000001,3,3,105,0,1,DY+1,L,No,0.0,0,0
31206,USHL,79338/kyle-bailey,F,2008,20.597222,11,0,1,1,0.090909,2,0,68,0,0,DY+2,-,No,0.0,0,0
31211,USHL,79340/sean-mccauley,F,2007,20.588889,56,7,15,22,0.392857,1,1,56,1,0,DY+2,R,No,0.0,0,0
31217,USHL,79350/mike-blundon,D,2007,20.433332999999998,50,0,11,11,0.22,1,1,50,1,0,DY+2,-,No,0.0,0,0
31228,USHL,79361/nolan-ryan,D,2008,20.219444,25,1,1,2,0.08,2,2,83,0,0,DY+2,-,No,0.0,0,0
31234,USHL,79363/eric-lake,F,2007,18.763889000000002,19,3,3,6,0.315789,1,0,19,1,0,DY,-,No,0.0,0,0
31235,USHL,79364/andy-dittus,F,2007,19.863889,43,1,3,4,0.09302300000000001,1,1,43,1,0,DY+1,-,No,0.0,0,0
31236,USHL,79365/james-krusic,F,2007,19.186111,30,1,1,2,0.06666699999999999,1,1,30,1,0,DY+1,-,No,0.0,0,0
31237,USHL,79367/jay-fifield,D,2007,20.402778,12,0,2,2,0.166667,1,0,12,1,0,DY+2,-,No,0.0,0,0
31238,USHL,79368/jason-simota,F,2007,20.141667,10,0,2,2,0.2,1,0,10,1,0,DY+2,R,No,0.0,0,0
31239,USHL,79371/ben-dykstra,F,2007,18.141667,11,1,0,1,0.090909,1,0,11,1,0,DY,L,No,0.0,0,0
31240,USHL,79373/derek-kohles,F,2007,19.491667,5,0,1,1,0.2,1,0,5,1,0,DY+1,R,No,0.0,0,0
31264,USHL,79408/jay-medenwaldt,F,2002,19.775,54,4,9,13,0.24074099999999998,1,1,54,1,0,DY+1,L,No,0.0,0,0
31265,USHL,79412/brian-reese,F,2002,19.169444,42,2,7,9,0.214286,1,1,42,1,0,DY+1,L,No,0.0,0,0
31267,USHL,79416/matt-bader,F,2002,20.225,58,5,12,17,0.293103,2,2,111,0,0,DY+2,R,No,0.0,0,0
31269,USHL,79424/ryan-lohin,F,2016,20.219444,62,23,34,57,0.9193549999999999,2,2,122,0,0,DY+2,L,Yes,0.0,0,0
31279,USHL,79437/andy-nolan,F,2001,19.955556,19,1,1,2,0.10526300000000001,1,0,19,1,0,DY+1,L,No,0.0,0,0
31290,USHL,79484/ryan-connelly,F,2001,19.688889,56,23,36,59,1.0535709999999998,1,1,56,1,0,DY+1,-,No,0.0,0,0
31294,USHL,79521/andy-walbert,F,2000,19.263889000000002,55,7,13,20,0.363636,1,1,55,1,0,DY+1,R,No,0.0,0,0
31295,USHL,79586/casey-bickley,D,2002,19.886111,52,4,5,9,0.173077,1,1,52,1,0,DY+1,L,No,0.0,0,0
31298,USHL,79608/sean-mactavish,F,2015,20.816667000000002,53,3,13,16,0.301887,1,1,53,1,0,DY+2,R,No,0.0,0,0
31308,USHL,79641/mike-mclean,D,2000,20.675,57,0,6,6,0.10526300000000001,1,1,57,1,0,DY+2,-,No,0.0,0,0
31309,USHL,79670/alex-rogosheske,F,2002,21.411111,30,8,8,16,0.533333,1,1,30,1,0,DY+3,L,No,0.0,0,0
31310,USHL,79695/tom-dickhudt,F,2002,17.963889,8,2,2,4,0.5,1,0,8,1,0,DY-1,-,No,0.0,0,0
31311,USHL,79708/kyle-larman,D,2002,20.1,37,0,6,6,0.162162,1,1,37,1,0,DY+2,-,No,0.0,0,0
31312,USHL,79711/ryan-mayhew,F,2001,19.775,36,1,9,10,0.277778,1,1,36,1,0,DY+1,R,No,0.0,0,0
31315,USHL,79713/brendan-mccartin,F,2001,20.663889,56,5,16,21,0.375,3,3,150,0,1,DY+2,R,No,0.0,0,0
31321,USHL,7979/alexander-b.-jensen,F,2010,20.163889,38,2,8,10,0.263158,1,1,38,1,0,DY+2,L,No,0.0,0,0
31323,USHL,79880/mark-murphy,D,2001,20.505556,39,0,2,2,0.05128200000000001,2,2,80,0,0,DY+2,R,No,0.0,0,0
31325,USHL,79881/tim-olsen,F,2000,20.313889,54,20,18,38,0.703704,2,2,106,0,0,DY+2,L,No,0.0,0,0
31326,USHL,79882/adam-rhein,D,2000,19.783333,45,0,1,1,0.022222,1,1,45,1,0,DY+1,L,No,0.0,0,0
31329,USHL,80066/tony-bifulco,D,2002,20.558332999999998,47,2,11,13,0.276596,1,1,47,1,0,DY+2,R,No,0.0,0,0
31330,USHL,80133/t.j.-powers,F,2011,20.0,13,3,0,3,0.230769,1,0,13,1,0,DY+2,L,No,0.0,0,0
31331,USHL,80138/bernie-chmiel,D,2001,19.591667,44,4,16,20,0.454545,1,1,44,1,0,DY+1,L,No,0.0,0,0
31332,USHL,80230/cramer-hickey,D,2000,19.45,27,0,4,4,0.148148,1,1,27,1,0,DY+1,R,No,0.0,0,0
31338,USHL,80266/billy-crumm,F,2001,21.355556,43,3,8,11,0.255814,2,2,98,0,0,DY+3,-,No,0.0,0,0
31344,USHL,80305/chris-pedota,D,2001,21.505556,48,7,20,27,0.5625,2,2,100,0,0,DY+3,L,No,0.0,0,0
31345,USHL,80307/erik-eaton,D,2000,20.477778,52,2,7,9,0.173077,1,1,52,1,0,DY+2,-,No,0.0,0,0
31348,USHL,80312/ben-assenmacher,F,2002,21.461111,19,1,6,7,0.368421,1,0,19,1,0,DY+3,L,No,0.0,0,0
31351,USHL,80346/steve-kovalchik,D,2002,20.316667000000002,41,6,12,18,0.43902399999999997,1,1,41,1,0,DY+2,R,No,0.0,0,0
31353,USHL,80347/greg-poupard,D,2002,20.672222,51,5,3,8,0.156863,2,2,94,0,0,DY+2,L,No,0.0,0,0
31356,USHL,80353/john-grubb,F,2001,21.413889,54,19,15,34,0.62963,3,3,166,0,1,DY+3,L,No,0.0,0,0
31361,USHL,80377/carl-voelker,D,2001,20.561111,16,2,5,7,0.4375,1,0,16,1,0,DY+2,L,No,0.0,0,0
31362,USHL,80378/reegan-rehm,F,2000,19.727778,57,3,14,17,0.298246,1,1,57,1,0,DY+1,R,No,0.0,0,0
31366,USHL,80382/justin-kahle,D,2000,19.405556,41,2,1,3,0.073171,1,1,41,1,0,DY+1,R,No,0.0,0,0
31372,USHL,80508/kyle-anderson,F,2000,20.658333,55,7,18,25,0.454545,2,2,102,0,0,DY+2,L,No,0.0,0,0
31374,USHL,80509/michael-kautz,D,2002,19.811111,58,6,11,17,0.293103,2,2,107,0,0,DY+1,L,No,0.0,0,0
31376,USHL,80521/justin-micek,F,2000,21.002778,56,14,25,39,0.696429,2,2,106,0,0,DY+3,R,No,0.0,0,0
31379,USHL,80529/chad-dahlen,D,2000,21.311111,57,4,11,15,0.263158,3,3,163,0,1,DY+3,L,No,0.0,0,0
31382,USHL,80546/matt-davis,F,2002,19.744444,51,8,5,13,0.254902,1,1,51,1,0,DY+1,R,No,0.0,0,0
31384,USHL,80547/chris-michael,F,2002,20.463889,60,20,27,47,0.783333,2,2,112,0,0,DY+2,L,No,0.0,0,0
31387,USHL,80552/a.j.-kratofil,D,2000,21.311111,58,4,9,13,0.224138,3,2,109,0,0,DY+3,L,No,0.0,0,0
